,host_since,host_response_rate,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
171,20120510.0,1.0,-33.78352758497374,151.2744414820925,5.0,1.0,2.0,4.0,264.0,300.0,0.0,1.0,0.0,5.0,90.0,43.0,97.0
172,20120512.0,1.0,-33.90174935987496,151.18516163464147,5.0,1.5,3.0,4.0,249.0,300.0,125.0,4.0,25.0,200.0,600.0,5.0,96.0
173,20120513.0,1.0,-33.89281052167249,151.2640067515,2.0,1.0,1.0,1.0,111.0,300.0,100.0,2.0,0.0,10.0,45.0,49.0,96.0
174,20110707.0,0.0,-33.87974704554121,151.20018516019502,7.0,1.5,3.0,3.0,351.0,140.0,100.0,1.0,0.0,3.0,1125.0,68.0,97.0
175,20120516.0,0.0,-33.8957679209063,151.26576661650708,2.0,1.0,1.0,1.0,155.0,500.0,90.0,1.0,0.0,21.0,30.0,6.0,93.0
176,20120521.0,0.0,-33.89390936800425,151.2706906314487,3.0,1.0,2.0,2.0,138.0,1000.0,100.0,2.0,100.0,7.0,1125.0,3.0,80.0
177,20120519.0,1.0,-33.898989566033,151.2714547329881,4.0,1.0,0.0,2.0,175.0,250.0,120.0,1.0,0.0,2.0,30.0,50.0,94.0
178,20120524.0,0.0,-33.89287850828489,151.26819073504274,1.0,1.0,1.0,1.0,70.0,0.0,0.0,1.0,20.0,1.0,180.0,1.0,100.0
179,20120512.0,1.0,-33.86302978560116,151.21221894284494,4.0,1.0,1.0,2.0,270.0,400.0,0.0,4.0,0.0,3.0,1125.0,249.0,94.0
180,20120526.0,1.0,-33.91101766394129,151.20122410815506,2.0,1.0,1.0,1.0,90.0,280.0,30.0,2.0,0.0,3.0,30.0,263.0,98.0
181,20120527.0,1.0,-33.93698905984282,151.23273912664456,2.0,1.0,1.0,1.0,90.0,150.0,0.0,2.0,50.0,5.0,365.0,92.0,96.0
182,20120527.0,0.9,-33.90264053538542,151.22420644109542,3.0,1.0,1.0,2.0,100.0,300.0,60.0,2.0,20.0,3.0,40.0,58.0,94.0
183,20120528.0,1.0,-33.88781252874549,151.2704877551828,2.0,1.0,1.0,1.0,71.0,450.0,80.0,1.0,0.0,60.0,1125.0,6.0,97.0
184,20110515.0,0.0,-33.88609855027866,151.26958951765855,4.0,2.0,2.0,2.0,429.0,1950.0,150.0,1.0,0.0,4.0,1125.0,5.0,100.0
185,20120531.0,1.0,-33.88100928714343,151.27125932129846,3.0,1.0,1.0,2.0,98.0,750.0,75.0,2.0,50.0,2.0,365.0,25.0,95.0
186,20120601.0,0.0,-33.88754167565475,151.27394507900092,4.0,1.0,1.0,2.0,249.0,0.0,80.0,2.0,30.0,4.0,30.0,2.0,100.0
187,20110511.0,0.0,-33.871237925201704,151.22771805198312,2.0,1.0,1.0,1.0,98.0,800.0,150.0,1.0,0.0,21.0,42.0,4.0,67.0
188,20120602.0,1.0,-33.89576521744004,151.1832913812689,3.0,1.0,1.0,1.0,150.0,0.0,40.0,2.0,25.0,1.0,1123.0,36.0,87.0
189,20110811.0,0.0,-33.80839516640664,151.15896565670045,6.0,3.0,3.0,3.0,295.0,500.0,250.0,4.0,20.0,4.0,1125.0,12.0,95.0
190,20120605.0,1.0,-33.789346313229764,151.28493754720324,2.0,1.0,1.0,1.0,89.0,500.0,10.0,1.0,20.0,1.0,7.0,28.0,91.0
191,20110511.0,1.0,-33.92029745041233,151.25653590252674,6.0,1.0,3.0,4.0,351.0,0.0,100.0,6.0,0.0,3.0,400.0,203.0,96.0
192,20120610.0,0.0,-33.831378037326616,151.21394230509682,2.0,1.0,1.0,1.0,159.0,0.0,150.0,1.0,66.0,3.0,1125.0,0.0,0.0
193,20120611.0,1.0,-33.889545293911574,151.27207058160238,2.0,1.0,2.0,3.0,90.0,300.0,100.0,1.0,20.0,3.0,365.0,17.0,97.0
194,20120615.0,1.0,-33.802836668442865,151.2897942674434,2.0,1.0,1.0,1.0,111.0,200.0,20.0,2.0,0.0,2.0,150.0,123.0,82.0
195,20120615.0,1.0,-33.64898273032796,151.31927044683883,2.0,1.0,1.0,1.0,200.0,0.0,0.0,2.0,0.0,1.0,60.0,117.0,95.0
196,20120522.0,1.0,-33.88285642508236,151.2340659520714,2.0,2.0,1.0,1.0,85.0,0.0,25.0,1.0,0.0,2.0,60.0,95.0,92.0
197,20120606.0,1.0,-33.879318579752905,151.27497993147182,3.0,1.0,1.0,2.0,111.0,0.0,100.0,3.0,30.0,4.0,60.0,12.0,83.0
198,20120408.0,1.0,-33.89318839089699,151.1898286982389,5.0,2.0,2.0,4.0,187.0,0.0,0.0,2.0,48.0,2.0,365.0,83.0,95.0
199,20110115.0,1.0,-33.90858284280505,151.250538514796,2.0,1.0,1.0,1.0,28.0,0.0,0.0,1.0,10.0,2.0,90.0,65.0,93.0
200,20120625.0,1.0,-33.889706174256986,151.20641481318359,4.0,1.0,2.0,2.0,170.0,150.0,130.0,4.0,25.0,1.0,1125.0,32.0,90.0
201,20110428.0,1.0,-33.889019507514924,151.2783811801757,5.0,1.0,2.0,2.0,175.0,0.0,195.0,4.0,50.0,2.0,200.0,7.0,100.0
202,20110921.0,0.0,-33.869884206503876,151.22262019454573,3.0,1.0,1.0,1.0,214.0,400.0,75.0,2.0,20.0,2.0,30.0,0.0,0.0
203,20120625.0,0.0,-33.73696323535818,151.27016658343624,4.0,2.0,3.0,4.0,181.0,3500.0,120.0,4.0,15.0,90.0,365.0,0.0,0.0
204,20120629.0,1.0,-33.890768899100884,151.2557973255089,4.0,1.0,2.0,2.0,240.0,500.0,80.0,1.0,0.0,3.0,30.0,9.0,93.0
205,20120630.0,1.0,-33.891452034533,151.21180200302857,8.0,2.0,4.0,6.0,400.0,2000.0,150.0,3.0,20.0,14.0,21.0,1.0,94.0
206,20110413.0,0.0,-33.89808218696713,151.27001041636856,3.0,1.0,2.0,2.0,320.0,0.0,0.0,1.0,0.0,5.0,30.0,4.0,90.0
207,20120706.0,1.0,-33.89392074344711,151.27196789538516,1.0,1.0,1.0,1.0,49.0,200.0,30.0,1.0,0.0,3.0,100.0,107.0,95.0
208,20120708.0,0.0,-33.884364600802414,151.2768343414491,2.0,1.0,1.0,1.0,61.0,200.0,90.0,1.0,30.0,2.0,10.0,4.0,95.0
209,20120709.0,0.0,-33.88984070490578,151.26418360419095,2.0,1.0,1.0,1.0,90.0,0.0,0.0,1.0,0.0,3.0,90.0,115.0,97.0
210,20120711.0,1.0,-33.60433030102044,151.33238659096295,6.0,2.0,3.0,4.0,450.0,500.0,0.0,6.0,50.0,2.0,120.0,55.0,96.0
211,20120712.0,1.0,-33.894140935496104,151.26714703647988,2.0,1.5,1.0,1.0,55.0,200.0,25.0,1.0,25.0,2.0,180.0,41.0,99.0
212,20111203.0,1.0,-33.89592246486646,151.2720216630233,3.0,1.0,2.0,2.0,249.0,500.0,200.0,2.0,25.0,5.0,1124.0,29.0,96.0
213,20120405.0,1.0,-33.92046355587445,151.2565659449451,4.0,1.5,2.0,2.0,200.0,400.0,180.0,1.0,0.0,3.0,60.0,34.0,92.0
214,20120714.0,0.0,-33.89170209588615,151.19499127424012,2.0,1.0,1.0,1.0,109.0,500.0,85.0,1.0,0.0,2.0,1825.0,65.0,98.0
215,20120715.0,1.0,-33.915641819398445,151.25147689899887,1.0,1.0,1.0,1.0,57.0,150.0,50.0,1.0,0.0,3.0,180.0,16.0,93.0
216,20120714.0,0.0,-33.89573050224645,151.242838184223,7.0,3.0,5.0,5.0,591.0,2000.0,200.0,1.0,0.0,7.0,20.0,1.0,80.0
217,20120715.0,0.0,-33.940702296526645,151.25770234469275,6.0,2.0,3.0,3.0,301.0,2000.0,250.0,2.0,0.0,5.0,31.0,1.0,0.0
218,20120720.0,0.0,-33.97223345187996,151.2524629922821,1.0,1.0,1.0,2.0,100.0,0.0,0.0,1.0,0.0,3.0,1125.0,0.0,0.0
219,20120720.0,1.0,-33.905345803920056,151.20942124011088,2.0,1.0,1.0,1.0,78.0,400.0,30.0,1.0,20.0,1.0,90.0,2.0,100.0
220,20120725.0,0.0,-33.890147142711626,151.16815093937078,1.0,1.0,1.0,1.0,44.0,0.0,0.0,1.0,0.0,14.0,1125.0,2.0,100.0
221,20120724.0,1.0,-33.87668074224525,151.21719195318536,2.0,1.0,1.0,1.0,395.0,2000.0,150.0,1.0,0.0,7.0,365.0,4.0,95.0
222,20111007.0,1.0,-33.87240844582002,151.223274229863,4.0,1.0,0.0,2.0,160.0,300.0,90.0,2.0,0.0,2.0,1125.0,221.0,93.0
223,20120804.0,1.0,-33.80201717452905,151.2887422254201,2.0,1.0,1.0,1.0,195.0,350.0,126.0,2.0,0.0,2.0,90.0,85.0,96.0
224,20120804.0,1.0,-33.898778713402784,151.14423878253123,4.0,1.5,3.0,3.0,200.0,0.0,200.0,1.0,0.0,3.0,365.0,15.0,97.0
225,20120918.0,0.0,-33.88145812620219,151.27686129248275,4.0,1.0,2.0,2.0,351.0,800.0,100.0,1.0,100.0,1.0,1125.0,1.0,0.0
226,20110814.0,1.0,-33.900705723056284,151.1648363078163,2.0,1.0,1.0,1.0,90.0,0.0,20.0,1.0,0.0,8.0,28.0,0.0,0.0
227,20120521.0,0.0,-33.876128413661824,151.26387776149105,4.0,1.0,2.0,2.0,400.0,500.0,100.0,2.0,0.0,2.0,5.0,4.0,75.0
228,20120418.0,0.0,-33.876311614023756,151.21943986160372,1.0,2.0,2.0,1.0,249.0,500.0,75.0,1.0,50.0,3.0,30.0,12.0,95.0
229,20111013.0,1.0,-33.88194018520478,151.21823280089512,2.0,1.0,2.0,2.0,120.0,400.0,143.0,1.0,0.0,3.0,999.0,4.0,95.0
230,20120810.0,0.0,-33.86103681068627,151.18732016404826,8.0,2.0,4.0,4.0,750.0,2000.0,180.0,8.0,100.0,7.0,365.0,6.0,83.0
231,20120813.0,0.5,-33.87872913147126,151.2758417230092,8.0,3.0,4.0,4.0,450.0,500.0,220.0,4.0,25.0,5.0,28.0,4.0,95.0
232,20110120.0,1.0,-33.65007865837633,151.32099221222194,2.0,1.0,1.0,1.0,150.0,0.0,0.0,2.0,0.0,1.0,60.0,72.0,98.0
233,20120816.0,0.0,-33.94652696661921,151.24242674522543,2.0,1.0,1.0,1.0,75.0,0.0,0.0,1.0,75.0,2.0,1125.0,0.0,0.0
234,20120816.0,1.0,-33.89612370026913,151.2532582896636,2.0,1.0,1.0,1.0,78.0,0.0,0.0,1.0,0.0,1.0,15.0,157.0,94.0
235,20120816.0,0.0,-33.891141942944934,151.28385254488998,2.0,1.0,1.0,1.0,189.0,500.0,50.0,1.0,0.0,7.0,14.0,2.0,100.0
236,20120817.0,0.0,-33.88239546118754,151.2710319178216,6.0,1.0,3.0,4.0,181.0,1500.0,50.0,1.0,15.0,7.0,365.0,0.0,0.0
237,20120818.0,1.0,-33.760135243985594,151.13592178298327,8.0,2.5,4.0,5.0,390.0,400.0,100.0,8.0,50.0,3.0,120.0,9.0,98.0
238,20120819.0,1.0,-33.88549917124323,151.27462193129523,4.0,1.0,2.0,2.0,275.0,0.0,80.0,1.0,0.0,5.0,1125.0,9.0,87.0
239,20120227.0,1.0,-33.867964869780806,151.2267607799393,2.0,1.0,1.0,1.0,139.0,0.0,35.0,1.0,0.0,3.0,180.0,316.0,90.0
240,20110920.0,0.75,-33.880780978384465,151.21652948234146,2.0,1.0,1.0,1.0,59.0,100.0,80.0,1.0,25.0,2.0,60.0,3.0,100.0
241,20120712.0,1.0,-33.893418703276474,151.26656777242928,5.0,1.5,2.0,3.0,200.0,600.0,125.0,4.0,25.0,3.0,1125.0,13.0,90.0
242,20120822.0,1.0,-33.895328744005546,151.2511269845653,1.0,1.0,1.0,1.0,62.0,0.0,0.0,1.0,0.0,1.0,21.0,8.0,100.0
243,20120605.0,1.0,-33.85582989336,151.1923489606554,2.0,1.0,1.0,1.0,135.0,0.0,30.0,2.0,0.0,3.0,60.0,68.0,96.0
244,20120825.0,0.0,-33.83029109521586,151.20265866696252,6.0,2.5,3.0,5.0,329.0,950.0,95.0,4.0,57.0,3.0,12.0,5.0,92.0
245,20110910.0,0.0,-33.745956720242155,151.28142467096856,6.0,1.0,1.0,6.0,120.0,400.0,75.0,1.0,60.0,2.0,1125.0,0.0,0.0
246,20120824.0,0.0,-33.892608237225964,151.25284763048262,2.0,1.0,1.0,1.0,50.0,500.0,30.0,1.0,10.0,7.0,100.0,36.0,92.0
247,20120829.0,0.8,-33.753531248730035,151.2895100106064,4.0,1.0,2.0,2.0,200.0,250.0,0.0,4.0,25.0,2.0,1125.0,10.0,93.0
248,20120831.0,0.0,-33.768656486598246,151.21018793079045,9.0,3.5,6.0,7.0,400.0,500.0,250.0,6.0,20.0,14.0,30.0,1.0,100.0
249,20110510.0,1.0,-33.87123186379774,151.230436790328,2.0,1.0,0.0,1.0,69.0,1000.0,85.0,1.0,20.0,5.0,300.0,14.0,99.0
250,20120901.0,0.9,-33.87952280892464,151.21073420988657,2.0,2.0,1.0,1.0,94.0,1000.0,70.0,1.0,50.0,2.0,365.0,8.0,91.0
251,20120903.0,0.0,-33.880739841097586,151.1855669190024,5.0,1.5,3.0,3.0,351.0,0.0,100.0,1.0,0.0,6.0,30.0,3.0,80.0
252,20120901.0,1.0,-33.8759123220206,151.22205347778885,2.0,1.0,1.0,1.0,133.0,0.0,0.0,1.0,0.0,3.0,1125.0,276.0,93.0
253,20111030.0,1.0,-33.88094821789832,151.17629518928752,5.0,1.0,2.0,3.0,275.0,800.0,150.0,2.0,50.0,3.0,180.0,19.0,96.0
254,20120620.0,0.0,-33.8944895804875,151.26658531250294,6.0,1.0,2.0,3.0,209.0,299.0,149.0,4.0,45.0,3.0,30.0,21.0,95.0
255,20120913.0,0.0,-33.860925931200626,151.27985904034776,2.0,1.0,1.0,1.0,43.0,240.0,0.0,1.0,0.0,28.0,365.0,5.0,80.0
256,20120915.0,0.5,-33.90899482017665,151.26067328284805,9.0,4.0,5.0,5.0,975.0,1000.0,300.0,4.0,30.0,9.0,365.0,0.0,0.0
257,20120915.0,1.0,-33.884577567015945,151.27719671795185,4.0,1.0,2.0,4.0,111.0,0.0,60.0,1.0,0.0,4.0,60.0,12.0,93.0
258,20120916.0,0.0,-33.89469948155019,151.21428414014687,6.0,2.0,3.0,3.0,170.0,150.0,80.0,1.0,0.0,7.0,90.0,1.0,100.0
259,20120908.0,0.0,-33.792422968378105,151.28625359853282,2.0,1.0,2.0,1.0,220.0,0.0,60.0,2.0,0.0,2.0,1125.0,18.0,93.0
260,20120916.0,1.0,-33.894114150000874,151.269737676926,4.0,1.0,1.0,4.0,127.0,800.0,139.0,2.0,50.0,3.0,59.0,64.0,96.0
261,20120814.0,1.0,-33.908741394180645,151.11142800504197,4.0,1.0,2.0,2.0,92.0,650.0,179.0,2.0,19.0,3.0,200.0,31.0,91.0
262,20120620.0,0.0,-33.923048407177525,151.24554721486402,6.0,1.5,3.0,4.0,396.0,500.0,100.0,1.0,0.0,5.0,14.0,4.0,100.0
263,20120918.0,1.0,-33.87753472201438,151.22584725446654,6.0,2.0,2.0,3.0,189.0,300.0,145.0,4.0,20.0,7.0,365.0,60.0,91.0
264,20120920.0,1.0,-33.88989946149651,151.27207985360172,2.0,1.0,0.0,1.0,160.0,500.0,70.0,2.0,0.0,1.0,42.0,54.0,97.0
265,20120921.0,0.0,-33.753761573537,151.26013174410969,2.0,1.0,1.0,1.0,65.0,150.0,35.0,1.0,35.0,2.0,28.0,3.0,73.0
266,20110715.0,1.0,-33.74941105371855,151.14481483473568,5.0,1.0,2.0,4.0,115.0,300.0,150.0,2.0,15.0,7.0,365.0,29.0,92.0
267,20120923.0,1.0,-33.927121487983236,151.22327363726615,8.0,2.0,4.0,7.0,120.0,1000.0,0.0,1.0,0.0,15.0,24.0,0.0,0.0
268,20120922.0,0.0,-33.871713208427,151.23062880132213,2.0,1.0,1.0,1.0,53.0,0.0,0.0,1.0,0.0,7.0,60.0,0.0,0.0
269,20120926.0,0.0,-33.8868741964291,151.20887025652803,3.0,1.0,1.0,2.0,93.0,950.0,100.0,1.0,0.0,365.0,455.0,2.0,87.0
270,20120930.0,1.0,-33.90167663001148,151.25926773613406,3.0,1.0,2.0,2.0,129.0,2000.0,0.0,1.0,0.0,5.0,100.0,12.0,89.0
271,20120910.0,1.0,-33.891578125733645,151.26730682860466,4.0,2.0,2.0,2.0,195.0,150.0,60.0,1.0,0.0,2.0,14.0,9.0,91.0
272,20121003.0,0.0,-33.89489457700948,151.21249556537148,2.0,2.0,1.0,1.0,100.0,0.0,25.0,1.0,15.0,4.0,1125.0,3.0,100.0
273,20121003.0,1.0,-33.84738263104242,151.1848080734086,4.0,1.0,2.0,3.0,198.0,0.0,150.0,1.0,0.0,3.0,1124.0,62.0,97.0
274,20120317.0,1.0,-33.89209678878143,151.20007132401423,2.0,1.0,1.0,1.0,135.0,300.0,85.0,2.0,50.0,1.0,10000.0,368.0,97.0
275,20111121.0,0.0,-33.87047135997658,151.2358713973554,2.0,1.0,2.0,1.0,500.0,0.0,0.0,1.0,0.0,3.0,5.0,4.0,100.0
276,20121008.0,0.0,-33.90421944260894,151.25827414737174,2.0,0.0,1.0,1.0,120.0,0.0,0.0,1.0,0.0,7.0,14.0,2.0,100.0
277,20120921.0,0.0,-33.755065887953165,151.26041189986037,3.0,1.0,1.0,2.0,65.0,150.0,35.0,1.0,35.0,2.0,28.0,12.0,95.0
278,20120921.0,0.0,-33.75569626201998,151.26063581698392,2.0,1.0,1.0,1.0,55.0,150.0,35.0,1.0,35.0,5.0,30.0,9.0,98.0
279,20121009.0,0.0,-33.873356982478036,151.2398985515359,2.0,1.0,1.0,1.0,125.0,0.0,35.0,1.0,0.0,3.0,1125.0,175.0,94.0
280,20120911.0,0.0,-33.89313228435158,151.2709533469731,4.0,1.0,2.0,3.0,320.0,500.0,0.0,1.0,0.0,5.0,10.0,4.0,87.0
281,20121010.0,1.0,-33.858829512377326,151.16857278911118,2.0,1.0,1.0,0.0,98.0,0.0,20.0,1.0,0.0,2.0,14.0,108.0,98.0
282,20121012.0,0.0,-33.76224538782249,150.9791261427167,4.0,1.5,2.0,3.0,89.0,340.0,25.0,1.0,75.0,1.0,180.0,0.0,0.0
283,20121012.0,0.8,-33.792202545047665,151.27988352717938,7.0,1.5,4.0,5.0,399.0,900.0,120.0,1.0,0.0,5.0,14.0,13.0,95.0
284,20121014.0,1.0,-33.893884025126674,151.26550901004714,4.0,1.0,2.0,3.0,295.0,400.0,100.0,4.0,100.0,7.0,21.0,7.0,94.0
285,20121013.0,1.0,-33.912382782747734,151.2604205125642,4.0,1.0,2.0,4.0,185.0,450.0,95.0,4.0,0.0,5.0,365.0,69.0,96.0
286,20110913.0,0.0,-33.88206347413131,151.21049918624522,4.0,1.0,2.0,2.0,164.0,600.0,90.0,2.0,20.0,3.0,1125.0,50.0,94.0
287,20120515.0,0.0,-33.915230560455,151.24369724761974,6.0,2.0,4.0,4.0,630.0,700.0,120.0,1.0,0.0,7.0,21.0,0.0,0.0
288,20120811.0,1.0,-33.89376735622776,151.26730834222315,4.0,2.0,2.0,2.0,195.0,500.0,100.0,1.0,0.0,7.0,65.0,7.0,91.0
289,20111227.0,1.0,-33.694986770296545,151.09999783693374,3.0,1.0,3.0,3.0,65.0,0.0,0.0,1.0,25.0,2.0,365.0,14.0,90.0
290,20121018.0,1.0,-33.894575306416634,151.17794265382324,6.0,2.0,4.0,4.0,351.0,500.0,160.0,5.0,75.0,4.0,30.0,7.0,97.0
291,20120603.0,0.0,-33.9443178527494,151.2548529924467,6.0,1.5,3.0,3.0,189.0,0.0,150.0,1.0,0.0,6.0,1125.0,10.0,84.0
292,20121018.0,0.0,-33.879344782094996,151.21351901867268,4.0,1.5,2.0,2.0,100.0,750.0,10.0,2.0,25.0,2.0,7.0,31.0,89.0
293,20121018.0,0.0,-33.88872603041761,151.27853050956915,4.0,1.0,2.0,2.0,175.0,250.0,50.0,1.0,0.0,10.0,20.0,5.0,84.0
294,20120917.0,0.0,-33.885215261443136,151.28173888793552,6.0,3.0,4.0,4.0,901.0,0.0,150.0,1.0,0.0,7.0,14.0,0.0,0.0
295,20120907.0,0.0,-33.89846691924166,151.21310617076705,4.0,2.0,3.0,2.0,320.0,500.0,80.0,1.0,0.0,5.0,21.0,4.0,90.0
296,20121012.0,1.0,-33.90464925448187,151.2106451816769,1.0,1.0,1.0,1.0,111.0,150.0,75.0,1.0,30.0,4.0,21.0,9.0,100.0
297,20121021.0,1.0,-33.87211910233705,151.164604976079,2.0,1.0,1.0,1.0,70.0,300.0,10.0,1.0,10.0,6.0,1125.0,19.0,93.0
298,20121022.0,0.0,-33.890170904194605,151.27211427288944,5.0,1.0,2.0,2.0,450.0,600.0,150.0,4.0,50.0,2.0,1148.0,2.0,100.0
299,20121022.0,0.0,-33.89047912760189,151.27178488794559,4.0,1.0,2.0,2.0,150.0,500.0,88.0,2.0,50.0,2.0,21.0,4.0,93.0
300,20120930.0,0.9,-33.86079518140701,151.2058210090044,4.0,1.5,2.0,2.0,301.0,500.0,95.0,1.0,0.0,1.0,90.0,321.0,95.0
301,20120920.0,1.0,-33.88999278087055,151.2720851221218,2.0,1.0,0.0,0.0,160.0,500.0,70.0,2.0,0.0,1.0,42.0,51.0,96.0
302,20110104.0,1.0,-33.898310519367875,151.18541668610902,6.0,2.0,2.0,3.0,235.0,235.0,50.0,4.0,10.0,2.0,1125.0,35.0,91.0
303,20121023.0,0.0,-33.90223852573871,151.2639340738966,4.0,2.0,3.0,4.0,799.0,500.0,250.0,1.0,0.0,7.0,20.0,3.0,100.0
304,20121025.0,0.0,-33.879256759565855,151.22997961647837,8.0,3.0,4.0,4.0,650.0,400.0,150.0,1.0,0.0,5.0,1125.0,7.0,90.0
305,20121025.0,1.0,-33.800415366561204,151.2871171485137,5.0,1.0,3.0,4.0,284.0,500.0,135.0,4.0,25.0,2.0,1123.0,35.0,96.0
306,20121025.0,0.0,-33.798107586127486,151.28901963708108,2.0,1.0,1.0,1.0,152.0,0.0,0.0,1.0,0.0,3.0,1125.0,4.0,90.0
307,20121028.0,0.0,-33.888634158370515,151.27690780005497,4.0,1.0,2.0,4.0,249.0,600.0,0.0,1.0,0.0,7.0,10.0,1.0,100.0
308,20121029.0,0.0,-33.89415967201171,151.16956500844316,2.0,1.0,1.0,1.0,74.0,300.0,0.0,1.0,0.0,3.0,1125.0,23.0,95.0
309,20121016.0,1.0,-33.89052822756825,151.19611533632045,6.0,1.0,3.0,4.0,301.0,200.0,80.0,6.0,0.0,20.0,30.0,5.0,80.0
310,20110323.0,1.0,-33.892498749664966,151.23032942632392,2.0,1.0,1.0,1.0,100.0,500.0,120.0,2.0,0.0,28.0,365.0,9.0,73.0
311,20121003.0,1.0,-33.89387310019661,151.26138888713282,4.0,1.0,2.0,2.0,400.0,139.0,120.0,4.0,0.0,1.0,400.0,50.0,90.0
312,20110406.0,1.0,-33.90408764962925,151.26658678325703,4.0,1.0,2.0,2.0,210.0,850.0,100.0,2.0,80.0,4.0,1125.0,28.0,95.0
313,20090322.0,0.0,-33.882083317643215,151.27537594282728,6.0,1.0,2.0,2.0,500.0,500.0,0.0,1.0,0.0,3.0,14.0,3.0,97.0
314,20121009.0,1.0,-33.87301666522436,151.22260301856534,3.0,1.0,1.0,2.0,135.0,200.0,80.0,2.0,20.0,2.0,1125.0,286.0,95.0
315,20121021.0,1.0,-33.89137422703794,151.26382245218957,6.0,2.0,3.0,3.0,360.0,500.0,60.0,5.0,50.0,4.0,30.0,7.0,97.0
316,20100908.0,1.0,-33.899516177742356,151.2714395419543,2.0,0.0,1.0,1.0,146.0,0.0,100.0,1.0,0.0,3.0,365.0,88.0,92.0
317,20120521.0,0.0,-33.89651760596329,151.17777670696952,6.0,2.0,3.0,3.0,249.0,400.0,75.0,4.0,50.0,3.0,1125.0,5.0,95.0
318,20121104.0,0.0,-33.89129007651282,151.1595961277606,2.0,1.5,1.0,1.0,50.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
319,20121105.0,1.0,-33.81636012459127,151.24369979712583,1.0,1.0,1.0,1.0,80.0,0.0,0.0,1.0,0.0,1.0,1125.0,2.0,100.0
320,20120610.0,0.0,-33.80708900465496,151.15940540268426,2.0,1.0,1.0,1.0,100.0,150.0,50.0,2.0,50.0,2.0,21.0,12.0,96.0
321,20121106.0,1.0,-33.80058833741184,151.1676087143574,8.0,3.0,5.0,5.0,400.0,0.0,120.0,1.0,0.0,4.0,14.0,0.0,0.0
322,20121105.0,0.0,-33.883241865322034,151.28041702694927,4.0,1.5,2.0,2.0,500.0,500.0,120.0,1.0,50.0,2.0,21.0,2.0,100.0
323,20121107.0,0.0,-33.800966667755354,151.2865933178179,6.0,1.0,2.0,2.0,351.0,250.0,35.0,4.0,20.0,2.0,1125.0,24.0,88.0
324,20120616.0,0.9,-33.8264517080876,151.24786520898198,4.0,1.0,1.0,4.0,189.0,0.0,80.0,1.0,0.0,3.0,1125.0,124.0,85.0
325,20121108.0,1.0,-33.877379682478896,151.21241599067932,3.0,1.0,1.0,1.0,500.0,200.0,75.0,2.0,0.0,3.0,800.0,110.0,90.0
326,20121109.0,0.0,-33.8331230168194,151.212713862623,4.0,1.0,1.0,2.0,146.0,600.0,0.0,2.0,25.0,3.0,300.0,8.0,95.0
327,20121109.0,1.0,-33.68247712853479,151.10280466350295,2.0,2.0,5.0,6.0,55.0,0.0,18.0,1.0,30.0,1.0,1125.0,46.0,89.0
328,20120313.0,0.0,-33.86857705610056,151.22605786849218,2.0,1.0,1.0,1.0,301.0,500.0,80.0,1.0,50.0,3.0,1125.0,27.0,92.0
329,20121015.0,0.0,-33.8890697993984,151.26096848222235,2.0,1.0,1.0,1.0,150.0,0.0,40.0,2.0,0.0,3.0,1125.0,56.0,94.0
330,20111007.0,1.0,-33.87177903455071,151.22283882197544,4.0,1.0,1.0,0.0,150.0,300.0,90.0,1.0,0.0,2.0,1125.0,175.0,96.0
331,20121113.0,0.0,-33.899223329565224,151.253211737852,4.0,1.0,2.0,3.0,290.0,800.0,60.0,4.0,30.0,7.0,14.0,5.0,84.0
332,20120126.0,0.0,-33.87993696592705,151.22387425558875,4.0,1.0,2.0,2.0,351.0,500.0,0.0,1.0,0.0,2.0,1125.0,17.0,100.0
333,20121114.0,0.0,-33.80240395315393,151.2636035332683,2.0,1.0,1.0,1.0,146.0,0.0,0.0,1.0,20.0,2.0,30.0,3.0,100.0
334,20120111.0,1.0,-33.88977104099392,151.28247494270354,3.0,1.0,2.0,2.0,260.0,210.0,105.0,3.0,80.0,2.0,28.0,53.0,90.0
335,20121109.0,1.0,-33.68282595466487,151.10441405059078,4.0,2.0,1.0,1.0,61.0,0.0,18.0,1.0,30.0,1.0,1125.0,93.0,83.0
336,20120303.0,1.0,-33.90641413548722,151.2539701211819,2.0,2.0,1.0,1.0,59.0,150.0,20.0,1.0,35.0,1.0,90.0,37.0,99.0
337,20120303.0,1.0,-33.907008965407684,151.25599234315462,1.0,1.0,1.0,1.0,55.0,150.0,20.0,1.0,25.0,2.0,60.0,33.0,96.0
338,20121109.0,1.0,-33.683196999316195,151.10261000469401,4.0,2.0,5.0,6.0,65.0,0.0,18.0,1.0,30.0,1.0,1125.0,27.0,93.0
339,20121116.0,0.0,-33.86246309386053,151.27567591974,2.0,1.0,1.0,1.0,90.0,150.0,40.0,1.0,30.0,2.0,90.0,1.0,100.0
340,20121116.0,1.0,-33.868369789697965,151.22304282970734,4.0,2.0,2.0,2.0,249.0,500.0,100.0,2.0,0.0,3.0,100.0,19.0,85.0
341,20121117.0,0.0,-33.90067610064269,151.17010576617926,2.0,1.0,1.0,1.0,61.0,0.0,0.0,1.0,40.0,2.0,30.0,6.0,100.0
