,price
29234,600.0
12396,240.0
22386,129.0
6884,59.0
29657,89.0
17653,450.0
14766,44.0
29729,160.0
8949,67.0
14101,580.0
27669,150.0
19768,500.0
5006,231.0
17165,70.0
26590,280.0
7338,204.0
6223,82.0
26380,13.0
12219,351.0
5102,181.0
23164,50.0
10722,28.0
16779,44.0
9993,50.0
27239,49.0
10119,181.0
19323,80.0
22951,400.0
24970,109.0
11485,80.0
23232,75.0
7868,200.0
21264,61.0
24585,30.0
21143,129.0
7616,120.0
10336,189.0
20375,550.0
3591,320.0
28556,270.0
20174,289.0
13955,400.0
133,100.0
29810,111.0
8168,65.0
26528,169.0
27426,65.0
12579,550.0
27678,115.0
12511,400.0
2313,210.0
6348,115.0
20160,120.0
16488,435.0
19935,42.0
18379,80.0
12503,50.0
8491,40.0
1557,120.0
4670,65.0
23102,90.0
17516,120.0
3381,50.0
8423,44.0
23,90.0
5308,170.0
22483,100.0
4895,69.0
2218,69.0
16247,84.0
7030,284.0
30701,179.0
3032,225.0
25342,142.0
14756,135.0
26073,62.0
1654,210.0
1331,150.0
435,115.0
8686,100.0
22052,80.0
24686,61.0
28153,42.0
9895,245.0
20360,160.0
15702,111.0
11107,301.0
1812,70.0
13567,120.0
20531,40.0
1083,181.0
6443,98.0
24940,102.0
5898,190.0
11735,849.0
24828,49.0
18971,111.0
19388,190.0
12466,220.0
21232,190.0
17679,80.0
10041,66.0
24009,129.0
30504,129.0
2691,150.0
26996,139.0
17028,129.0
3923,167.0
19052,150.0
28669,94.0
7217,270.0
22024,90.0
14494,181.0
27301,197.0
29010,111.0
1723,195.0
18532,55.0
22112,80.0
726,98.0
23718,120.0
2018,500.0
8621,200.0
25022,195.0
13772,90.0
12572,55.0
540,70.0
4023,750.0
23622,220.0
1725,190.0
6706,125.0
3553,75.0
4145,301.0
17529,80.0
24298,140.0
783,69.0
24059,200.0
24014,125.0
6681,404.0
20958,150.0
12710,108.0
26812,162.0
1444,155.0
1374,75.0
4321,65.0
1473,101.0
7875,61.0
27948,524.0
27424,94.0
6108,175.0
25198,231.0
2118,346.0
16447,55.0
15938,55.0
4121,167.0
14599,38.0
2591,70.0
28243,150.0
15407,65.0
4911,140.0
23875,146.0
25408,50.0
14866,138.0
19282,249.0
17505,82.0
20598,111.0
24105,291.0
6402,181.0
22866,36.0
5183,85.0
6604,200.0
10587,150.0
10589,43.0
3701,181.0
8194,301.0
29937,147.0
8556,70.0
128,136.0
8383,301.0
1931,55.0
22238,70.0
24054,100.0
24763,240.0
27275,75.0
27589,73.0
11717,90.0
11714,57.0
26417,146.0
20371,450.0
24180,129.0
12681,135.0
11319,34.0
8754,100.0
15315,69.0
3567,375.0
30391,53.0
16568,80.0
27622,210.0
9823,94.0
19897,94.0
27381,129.0
5970,119.0
11404,634.0
2801,61.0
16235,94.0
21073,70.0
2497,301.0
17867,351.0
28652,100.0
11137,55.0
29288,55.0
5054,150.0
20333,50.0
23339,129.0
30068,129.0
9419,70.0
16425,61.0
7383,124.0
18168,55.0
18906,36.0
294,901.0
8649,61.0
29866,65.0
20383,67.0
15390,90.0
8058,650.0
9355,80.0
12141,799.0
9696,40.0
10483,71.0
8419,320.0
24666,325.0
16694,200.0
13176,139.0
6888,700.0
30247,275.0
26685,301.0
9119,231.0
27109,187.0
19333,120.0
13770,61.0
30073,40.0
18620,181.0
26373,50.0
13326,214.0
17094,70.0
10082,301.0
7896,30.0
6122,280.0
10821,109.0
13346,150.0
27126,85.0
7584,160.0
5982,280.0
24086,43.0
22599,127.0
27796,500.0
12678,65.0
26289,275.0
15091,181.0
17324,50.0
26723,200.0
2082,88.0
21247,301.0
25062,70.0
7925,120.0
9753,69.0
404,163.0
12348,181.0
5071,150.0
27363,31.0
19871,80.0
25382,80.0
23898,775.0
10886,70.0
11628,30.0
24793,61.0
11884,206.0
21427,280.0
13436,190.0
24629,98.0
203,181.0
21937,85.0
30544,206.0
3616,500.0
3082,100.0
17621,550.0
14769,65.0
25973,104.0
2454,450.0
21795,249.0
11464,50.0
3361,70.0
23293,500.0
24245,80.0
7350,175.0
16753,80.0
17876,100.0
28362,240.0
20646,450.0
531,120.0
19416,500.0
19560,80.0
14785,94.0
12988,140.0
1497,995.0
18055,650.0
5863,290.0
18530,75.0
21150,249.0
19072,50.0
6252,799.0
2258,88.0
6590,295.0
1657,100.0
25434,65.0
28060,139.0
11459,54.0
3960,237.0
29712,200.0
15607,111.0
1601,239.0
12882,55.0
17537,55.0
25803,181.0
28023,249.0
3108,70.0
6783,70.0
30312,200.0
17930,51.0
13019,275.0
5864,150.0
16791,46.0
24063,260.0
2039,210.0
11331,100.0
17870,175.0
14865,700.0
11353,129.0
17133,135.0
19042,301.0
7000,493.0
17282,92.0
16996,100.0
30187,185.0
19436,61.0
12930,450.0
26268,179.0
26042,160.0
11352,85.0
18125,729.0
6985,129.0
14998,100.0
29133,154.0
3556,340.0
427,140.0
13398,35.0
16442,26.0
25313,284.0
13343,40.0
24234,75.0
9127,220.0
2853,295.0
19427,595.0
28438,100.0
22931,80.0
2003,351.0
14604,65.0
24299,100.0
10557,50.0
10120,280.0
28226,120.0
2515,50.0
22438,120.0
11572,220.0
10574,100.0
29509,38.0
16787,89.0
20976,500.0
23910,94.0
30663,53.0
30231,160.0
17785,98.0
25331,50.0
20150,150.0
23770,70.0
5404,115.0
1196,600.0
3708,600.0
9481,50.0
20666,125.0
20597,181.0
29595,387.0
3996,100.0
6470,200.0
25390,80.0
10122,181.0
22929,146.0
10518,249.0
28207,150.0
13654,97.0
17825,175.0
20142,351.0
2846,351.0
12705,200.0
20963,35.0
7071,61.0
11731,193.0
26192,98.0
6916,351.0
23878,38.0
5799,119.0
21922,830.0
11130,181.0
16963,169.0
16615,499.0
28485,220.0
15718,150.0
6372,249.0
3595,128.0
22607,54.0
2303,30.0
25911,140.0
11577,90.0
28334,123.0
27782,63.0
3478,80.0
19845,98.0
9655,65.0
29387,80.0
14498,51.0
9608,94.0
22529,150.0
13801,43.0
7404,284.0
19321,61.0
15406,500.0
939,150.0
10020,280.0
28025,19.0
17474,119.0
9571,70.0
23670,231.0
5426,181.0
9464,50.0
1917,369.0
7615,120.0
28739,50.0
9799,181.0
20950,471.0
906,177.0
7342,600.0
19788,111.0
5456,120.0
3822,150.0
5617,399.0
1957,156.0
25834,90.0
551,301.0
7985,117.0
28466,309.0
24343,53.0
30027,40.0
14663,260.0
6178,49.0
12027,249.0
17913,241.0
13428,253.0
10125,120.0
14429,146.0
28719,690.0
12102,181.0
3671,750.0
21588,750.0
8737,475.0
6767,75.0
17812,195.0
8049,260.0
9746,170.0
23915,90.0
29368,259.0
19209,85.0
188,150.0
24096,119.0
3219,125.0
12317,111.0
12252,50.0
4227,200.0
13607,220.0
6506,63.0
3163,190.0
7636,249.0
2194,146.0
3598,146.0
1096,55.0
12434,155.0
19194,61.0
11615,98.0
14634,100.0
25536,111.0
28168,35.0
14428,100.0
20220,179.0
6540,98.0
21124,175.0
14525,138.0
10317,183.0
18857,44.0
6181,421.0
25333,53.0
4402,50.0
21645,150.0
14817,181.0
28214,140.0
14245,351.0
12498,75.0
29463,150.0
19778,320.0
5549,175.0
23208,115.0
5428,275.0
29528,200.0
509,120.0
23375,90.0
17185,260.0
14889,75.0
4340,454.0
16987,260.0
19453,150.0
29483,249.0
10502,40.0
27497,150.0
12785,240.0
8340,70.0
8953,280.0
17941,80.0
18236,67.0
23586,90.0
1288,92.0
21496,189.0
27757,200.0
26939,70.0
27370,400.0
5729,35.0
6224,70.0
30134,90.0
24331,334.0
3712,901.0
24080,30.0
4353,105.0
13379,88.0
18859,67.0
26424,150.0
10746,351.0
15678,152.0
8136,140.0
2542,200.0
26243,899.0
12842,700.0
18378,475.0
26991,40.0
24371,35.0
24652,61.0
5836,102.0
19259,80.0
866,198.0
1495,295.0
11061,150.0
16415,100.0
18792,44.0
8199,140.0
6184,249.0
14750,270.0
29614,67.0
10481,450.0
10107,249.0
23719,49.0
18795,90.0
8987,61.0
12492,50.0
9016,129.0
21163,650.0
3058,80.0
6562,360.0
776,249.0
23008,600.0
25860,70.0
29922,255.0
2085,140.0
16213,46.0
8103,120.0
15317,85.0
136,75.0
21118,80.0
21521,301.0
6447,51.0
22673,85.0
366,195.0
19719,500.0
10605,111.0
17317,301.0
29688,115.0
22420,280.0
18633,96.0
5806,140.0
19575,181.0
19662,351.0
17635,129.0
7561,160.0
15743,66.0
25909,50.0
19622,55.0
27365,50.0
14541,65.0
6865,550.0
22589,61.0
22897,98.0
13552,150.0
5471,572.0
26931,22.0
15992,100.0
5649,200.0
10234,98.0
372,185.0
283,399.0
19190,138.0
20508,119.0
18658,111.0
1678,32.0
3615,90.0
8662,40.0
23478,70.0
13949,135.0
7889,185.0
15557,44.0
29518,85.0
6557,200.0
23044,195.0
12387,82.0
3986,80.0
17164,70.0
29233,40.0
28445,75.0
4177,320.0
30516,148.0
19841,40.0
14303,36.0
21476,129.0
17103,74.0
22713,39.0
15443,150.0
22181,150.0
25453,89.0
30078,301.0
20028,195.0
23814,200.0
9107,120.0
22520,65.0
29434,369.0
15441,150.0
3874,400.0
21838,80.0
5615,80.0
19313,225.0
14628,77.0
4009,550.0
9910,65.0
21126,146.0
21205,120.0
14482,146.0
17515,90.0
13572,90.0
12058,89.0
10096,50.0
22959,62.0
29761,65.0
27729,61.0
18676,90.0
21506,50.0
26121,231.0
23763,150.0
23833,140.0
14861,100.0
29764,50.0
7377,119.0
26605,30.0
13378,200.0
16563,150.0
14234,146.0
13062,20.0
10413,249.0
3507,181.0
11222,89.0
24587,61.0
21779,90.0
25689,129.0
23138,55.0
2088,600.0
20365,125.0
12295,750.0
23924,111.0
10089,170.0
7521,200.0
8110,98.0
13491,200.0
10129,156.0
8770,80.0
2451,82.0
2478,181.0
24456,520.0
20411,500.0
24905,53.0
3238,351.0
6542,100.0
1125,181.0
19739,50.0
8676,200.0
671,600.0
2311,400.0
2720,89.0
14550,140.0
3181,61.0
5490,190.0
851,650.0
17232,400.0
23319,61.0
5253,85.0
24047,140.0
19444,36.0
4766,189.0
4854,249.0
24626,58.0
3351,90.0
23674,98.0
27701,111.0
14163,150.0
22993,100.0
16586,90.0
28490,65.0
15877,94.0
16329,189.0
26148,100.0
19432,150.0
8515,98.0
16531,92.0
28302,69.0
302,235.0
2728,200.0
1863,140.0
5996,289.0
542,175.0
7955,181.0
10569,86.0
1335,170.0
24899,70.0
18667,150.0
19285,75.0
26942,55.0
28620,152.0
15270,181.0
22317,100.0
10403,111.0
14274,170.0
16985,249.0
18657,295.0
10512,284.0
6864,249.0
23583,85.0
1640,73.0
7716,70.0
3501,249.0
27951,80.0
7450,150.0
18006,50.0
17735,28.0
20722,550.0
23213,105.0
4103,80.0
24609,268.0
21191,120.0
5818,520.0
21951,155.0
22753,69.0
22932,100.0
18333,61.0
22300,44.0
7212,150.0
4840,155.0
13496,70.0
23897,98.0
28908,36.0
8407,475.0
1240,150.0
30667,120.0
7194,169.0
22028,270.0
11854,120.0
18009,144.0
11255,200.0
1851,183.0
15647,600.0
28139,140.0
28860,170.0
22902,280.0
12253,75.0
17021,50.0
17371,75.0
23962,38.0
7084,57.0
29624,50.0
22135,189.0
18261,100.0
13084,290.0
2100,200.0
24500,80.0
24198,98.0
22633,55.0
19989,101.0
3694,115.0
13983,85.0
741,390.0
9370,107.0
17776,301.0
7947,109.0
13368,111.0
14021,100.0
26577,146.0
21703,50.0
27377,63.0
3771,129.0
4387,150.0
30503,40.0
2989,600.0
5218,111.0
27047,78.0
4005,100.0
21396,129.0
24026,135.0
5245,189.0
7786,166.0
13659,280.0
16814,351.0
8781,80.0
8747,475.0
86,720.0
10925,35.0
26875,94.0
417,80.0
26179,175.0
8217,80.0
7282,249.0
25992,40.0
18486,160.0
26078,146.0
11045,88.0
19483,290.0
19195,100.0
4122,240.0
30400,49.0
4107,75.0
11087,50.0
29839,314.0
9140,440.0
19098,58.0
13757,799.0
9177,189.0
23993,111.0
1924,138.0
28507,125.0
7128,301.0
18200,35.0
11690,280.0
11182,89.0
3273,94.0
14421,258.0
1952,450.0
27920,146.0
24192,100.0
20833,400.0
23913,500.0
27166,50.0
26867,30.0
5919,112.0
8958,150.0
22659,208.0
27383,111.0
24238,280.0
18513,400.0
28475,55.0
21371,55.0
13685,260.0
7960,500.0
6238,150.0
28500,129.0
29563,111.0
10556,111.0
23127,53.0
20561,146.0
23406,65.0
3370,195.0
25437,249.0
22534,100.0
18448,125.0
26560,249.0
6915,665.0
2805,125.0
19390,500.0
21673,220.0
19759,128.0
25001,80.0
16424,150.0
20076,249.0
4640,301.0
256,975.0
2134,120.0
13415,129.0
16664,275.0
8066,217.0
5726,400.0
21532,146.0
23891,351.0
257,111.0
18225,78.0
18846,150.0
26115,120.0
22827,111.0
22216,450.0
21607,129.0
520,146.0
19473,200.0
13928,195.0
6625,75.0
10357,164.0
5283,80.0
5278,89.0
8349,98.0
20152,214.0
5995,400.0
19892,249.0
29855,109.0
28001,351.0
29449,50.0
5281,255.0
16576,61.0
24429,70.0
26779,849.0
6485,400.0
8734,120.0
5474,105.0
4210,71.0
20405,49.0
4096,148.0
17459,98.0
10135,80.0
26587,169.0
29301,849.0
27606,450.0
18135,90.0
20991,760.0
14832,75.0
2733,351.0
4731,400.0
690,90.0
11168,210.0
633,40.0
28278,65.0
2563,85.0
7133,200.0
1836,235.0
2788,600.0
4794,94.0
8099,40.0
30261,100.0
16130,44.0
7046,80.0
19895,901.0
15852,125.0
22303,61.0
14697,100.0
7856,115.0
14900,226.0
1987,125.0
30483,65.0
22997,35.0
6135,100.0
28951,212.0
1347,195.0
22051,50.0
21512,36.0
11651,98.0
3709,150.0
596,179.0
10015,80.0
17291,200.0
9276,290.0
15014,120.0
17359,80.0
4310,289.0
966,950.0
27495,125.0
23187,75.0
26199,280.0
11863,55.0
30633,150.0
3145,262.0
1652,152.0
25388,475.0
5445,340.0
19991,94.0
10488,98.0
4575,351.0
10699,400.0
12271,351.0
7888,235.0
29153,185.0
28995,54.0
2094,400.0
5770,500.0
14266,167.0
26356,179.0
14845,89.0
11688,90.0
20302,450.0
24653,150.0
29130,100.0
4739,195.0
5526,94.0
12494,458.0
25883,187.0
9701,158.0
6268,129.0
25695,750.0
6621,160.0
15222,129.0
23006,40.0
30069,75.0
9667,260.0
13253,249.0
5678,150.0
13717,77.0
17908,140.0
16894,200.0
28851,146.0
19993,351.0
30241,148.0
28101,61.0
7222,570.0
12900,44.0
9201,55.0
8859,61.0
28004,190.0
26130,115.0
17808,140.0
20774,351.0
15574,111.0
22871,49.0
24168,115.0
3256,129.0
1377,109.0
3470,175.0
19593,55.0
16838,127.0
12963,150.0
13982,61.0
24565,185.0
7016,249.0
8191,373.0
16460,55.0
18822,249.0
16199,140.0
3703,80.0
5578,50.0
8638,146.0
5610,100.0
23587,57.0
2598,500.0
29930,155.0
26315,138.0
16133,162.0
23344,600.0
29270,125.0
18050,70.0
28369,27.0
22402,289.0
24121,69.0
24951,50.0
27566,50.0
21980,650.0
1732,550.0
9730,190.0
11390,71.0
26288,240.0
26974,42.0
20663,197.0
4703,150.0
762,125.0
25626,47.0
23848,26.0
18434,75.0
11270,75.0
20004,200.0
29053,301.0
13043,125.0
7633,111.0
11408,105.0
10452,195.0
14137,179.0
8889,66.0
13732,799.0
4712,94.0
15553,73.0
11839,191.0
26914,140.0
7718,189.0
9521,471.0
9283,97.0
11897,150.0
3539,65.0
19983,458.0
23544,100.0
21613,105.0
23851,67.0
6159,380.0
17875,100.0
25715,70.0
26857,69.0
14412,226.0
13045,80.0
5073,80.0
12967,351.0
25976,266.0
9087,100.0
26432,100.0
16578,100.0
2742,205.0
3686,50.0
23565,150.0
29994,100.0
29101,200.0
17799,220.0
25589,50.0
2252,53.0
20521,55.0
21577,89.0
27052,147.0
760,129.0
2321,275.0
17806,275.0
17938,85.0
715,160.0
3904,111.0
28355,146.0
10920,550.0
26988,120.0
16069,42.0
13904,75.0
7213,181.0
4197,320.0
8100,85.0
22327,150.0
23928,40.0
6246,200.0
5714,61.0
20899,50.0
6917,190.0
22576,65.0
8508,111.0
28667,489.0
22518,120.0
13124,183.0
12107,181.0
23496,239.0
27851,38.0
22462,200.0
20866,75.0
15002,280.0
5085,75.0
25056,50.0
14520,849.0
8912,78.0
12249,150.0
11543,155.0
25146,138.0
17345,100.0
16382,154.0
25657,80.0
8714,111.0
8603,472.0
11416,279.0
1538,135.0
25244,190.0
8655,100.0
22826,59.0
9882,320.0
21156,65.0
20166,119.0
19546,160.0
20438,160.0
6843,400.0
4527,301.0
9817,483.0
25825,39.0
26889,65.0
3385,301.0
894,61.0
17491,135.0
8667,30.0
26227,61.0
9380,53.0
24972,85.0
9155,40.0
23724,65.0
6235,195.0
28134,70.0
5134,400.0
20208,40.0
28067,61.0
20321,480.0
12443,320.0
16309,150.0
17538,75.0
30195,120.0
25865,318.0
27396,100.0
15736,75.0
7905,150.0
27683,200.0
57,249.0
14843,220.0
11906,600.0
10429,30.0
20041,94.0
24139,75.0
548,142.0
5370,109.0
5518,35.0
25541,89.0
10915,129.0
17901,239.0
5598,150.0
7602,200.0
7431,70.0
13078,150.0
30581,450.0
3790,98.0
16629,42.0
27682,150.0
23302,100.0
12195,181.0
8778,245.0
17263,220.0
22100,200.0
6107,950.0
8528,225.0
24368,40.0
514,220.0
26607,78.0
8758,63.0
4909,67.0
12877,585.0
26236,179.0
11144,260.0
21162,475.0
29946,139.0
16176,181.0
1164,200.0
29780,580.0
2722,160.0
5721,450.0
16393,90.0
18480,198.0
25826,214.0
29425,500.0
19018,100.0
22031,105.0
26641,57.0
18279,140.0
26966,80.0
23665,98.0
13897,35.0
9871,39.0
6775,80.0
11823,85.0
4436,125.0
21541,301.0
15010,55.0
1994,150.0
336,59.0
11923,166.0
17367,111.0
16646,500.0
16595,400.0
18148,150.0
18,75.0
28970,150.0
29045,200.0
27004,129.0
25518,150.0
30530,20.0
11778,500.0
11829,280.0
17962,96.0
6342,249.0
20317,80.0
27913,20.0
25023,39.0
11936,369.0
10812,88.0
20205,148.0
11190,140.0
25470,179.0
27775,61.0
19807,249.0
3214,150.0
7220,600.0
6483,164.0
6696,626.0
21339,50.0
16762,75.0
10926,158.0
6990,249.0
10019,160.0
754,220.0
2524,150.0
28856,200.0
25714,80.0
2290,65.0
5622,325.0
21616,61.0
18237,98.0
4538,200.0
28998,198.0
16160,301.0
26211,128.0
16588,150.0
25753,351.0
26371,150.0
28548,129.0
22058,160.0
11545,115.0
4997,249.0
15496,181.0
11580,74.0
7168,129.0
25509,249.0
3023,124.0
272,100.0
21153,70.0
9320,200.0
15995,46.0
27950,146.0
689,70.0
28162,55.0
23712,421.0
4201,49.0
24522,78.0
11874,55.0
1754,150.0
28287,100.0
27873,100.0
5535,427.0
8935,160.0
4612,90.0
15510,135.0
20565,55.0
26316,44.0
3915,208.0
27201,125.0
29737,70.0
26308,120.0
1946,150.0
7038,249.0
6573,200.0
13890,44.0
22553,150.0
17613,105.0
7158,799.0
24672,67.0
28580,80.0
15334,55.0
21589,160.0
2294,400.0
24262,105.0
21190,100.0
354,75.0
6538,47.0
8030,425.0
5834,75.0
636,94.0
23633,100.0
10144,301.0
18877,150.0
7915,70.0
17167,40.0
29307,142.0
25485,205.0
7120,260.0
13820,750.0
17883,88.0
25565,150.0
16483,600.0
28285,39.0
17610,150.0
25052,195.0
15626,98.0
16874,164.0
11724,209.0
18627,75.0
25799,249.0
2595,231.0
10698,100.0
20073,500.0
23244,550.0
30038,54.0
941,715.0
4632,125.0
5204,115.0
6185,249.0
15705,181.0
6309,249.0
2379,500.0
21936,70.0
16845,295.0
15967,210.0
11462,185.0
81,386.0
26802,49.0
2462,90.0
12036,129.0
27245,160.0
23066,500.0
4187,50.0
22237,50.0
2623,70.0
9281,150.0
13010,310.0
8358,111.0
29257,90.0
23345,88.0
26440,40.0
737,98.0
10964,375.0
5422,85.0
764,170.0
329,150.0
13120,550.0
11656,123.0
2658,301.0
14807,144.0
9743,146.0
25312,94.0
23489,100.0
591,301.0
21036,170.0
15800,140.0
19764,36.0
5653,40.0
18239,189.0
2209,109.0
10691,258.0
6690,200.0
13126,57.0
8866,150.0
9144,179.0
413,500.0
14269,61.0
11594,550.0
17045,309.0
3999,750.0
24447,80.0
22710,301.0
7782,85.0
7520,40.0
12709,600.0
22732,280.0
16507,195.0
1602,125.0
20008,129.0
18740,119.0
13906,156.0
7401,160.0
10313,160.0
2539,67.0
16895,198.0
29500,351.0
10400,71.0
21741,146.0
29794,400.0
9256,100.0
12822,20.0
10584,150.0
4764,111.0
9685,100.0
9259,111.0
14705,224.0
28534,160.0
24772,53.0
23391,220.0
2277,293.0
5517,35.0
19566,150.0
7275,49.0
28119,75.0
7872,942.0
2675,249.0
21868,390.0
21625,129.0
8823,111.0
17990,400.0
10988,50.0
7833,150.0
5539,69.0
11576,150.0
11463,195.0
7708,450.0
12926,177.0
25759,70.0
7928,61.0
24903,150.0
16064,725.0
18098,115.0
3918,189.0
14645,166.0
5751,395.0
28104,200.0
21501,351.0
2340,177.0
12455,88.0
527,249.0
7712,445.0
10408,61.0
10245,49.0
11202,44.0
26998,94.0
13105,89.0
1858,155.0
29343,100.0
2732,325.0
20538,520.0
10069,94.0
4522,299.0
1363,259.0
1693,181.0
3185,200.0
20108,150.0
713,94.0
11355,233.0
18716,284.0
24281,61.0
27738,167.0
10232,359.0
7863,44.0
8857,225.0
9247,139.0
2366,280.0
3135,50.0
20638,54.0
5419,150.0
6579,150.0
17993,240.0
3992,500.0
16098,98.0
23944,100.0
5596,901.0
2109,146.0
539,249.0
9407,450.0
14125,181.0
27630,100.0
19865,166.0
13721,140.0
27493,200.0
16930,220.0
23171,47.0
4270,164.0
2940,90.0
18083,61.0
10731,100.0
2391,98.0
3449,80.0
7080,70.0
25571,179.0
26527,268.0
8887,90.0
13817,100.0
18788,53.0
28006,61.0
16070,92.0
5200,159.0
29208,129.0
16948,150.0
9106,175.0
12360,120.0
7413,290.0
7079,70.0
22393,111.0
19221,55.0
25337,36.0
3279,108.0
5810,115.0
14408,140.0
4134,50.0
18197,175.0
10009,220.0
20170,181.0
29189,129.0
8622,100.0
28613,67.0
14162,61.0
17905,50.0
28486,75.0
28933,85.0
19046,100.0
15541,70.0
27502,519.0
873,295.0
11206,249.0
28332,40.0
30416,146.0
9656,70.0
26933,150.0
1741,499.0
6482,164.0
21189,65.0
17168,53.0
6176,58.0
3235,105.0
27815,89.0
13040,98.0
8180,301.0
18328,75.0
21610,67.0
25498,150.0
20249,107.0
28887,111.0
16,111.0
12942,109.0
22475,195.0
12869,120.0
25105,249.0
28470,55.0
6833,100.0
30494,100.0
16881,38.0
1559,94.0
23709,120.0
16999,135.0
25066,35.0
15501,75.0
27175,231.0
15652,85.0
1959,70.0
8043,120.0
10010,61.0
29222,75.0
9246,90.0
12881,351.0
12540,59.0
23657,150.0
1252,135.0
21755,450.0
1706,160.0
27071,150.0
20351,80.0
731,200.0
12491,65.0
28904,164.0
4582,120.0
15012,190.0
1955,185.0
2819,200.0
13202,100.0
26138,129.0
8010,63.0
13180,144.0
17853,80.0
21362,159.0
4845,61.0
24374,80.0
20661,125.0
5131,80.0
9852,175.0
8389,111.0
24546,129.0
19656,49.0
11197,98.0
17898,119.0
5019,170.0
30570,249.0
20992,550.0
22802,299.0
28874,135.0
26144,190.0
23534,90.0
26393,129.0
13071,61.0
2322,500.0
18128,120.0
11927,61.0
28840,351.0
6009,150.0
17842,148.0
928,550.0
24842,360.0
25677,351.0
786,140.0
9245,320.0
8138,54.0
21604,100.0
9404,100.0
2099,249.0
2626,65.0
21041,150.0
19265,61.0
26972,125.0
6404,160.0
20942,92.0
26791,205.0
7789,450.0
22731,301.0
24699,120.0
10681,40.0
28647,94.0
24263,26.0
17560,275.0
91,205.0
10470,81.0
16151,98.0
28185,44.0
7740,500.0
8664,90.0
14776,133.0
28910,42.0
16652,61.0
27595,55.0
22804,65.0
14314,162.0
28889,80.0
17712,96.0
26061,80.0
30236,50.0
25505,301.0
8425,107.0
30112,98.0
25426,55.0
28547,98.0
7571,107.0
16217,170.0
26837,44.0
4243,195.0
10447,325.0
493,150.0
15426,140.0
14100,320.0
13880,80.0
20756,129.0
19014,400.0
1890,57.0
17881,111.0
25586,450.0
29429,125.0
3990,249.0
24969,169.0
9698,120.0
17533,690.0
16210,94.0
4505,135.0
28484,75.0
18767,100.0
27337,299.0
10676,183.0
10121,70.0
7231,275.0
15591,50.0
4178,430.0
22618,66.0
20507,249.0
1235,36.0
20175,55.0
5437,450.0
1135,249.0
21926,150.0
1844,500.0
16613,220.0
18778,47.0
23817,301.0
3937,200.0
10672,181.0
1498,55.0
23493,40.0
24737,120.0
9623,129.0
1086,120.0
16958,111.0
864,155.0
28641,301.0
23228,85.0
1442,240.0
21467,35.0
26309,65.0
21422,90.0
24053,70.0
21269,50.0
14635,50.0
17083,124.0
15463,77.0
22071,400.0
12238,160.0
11710,600.0
15230,84.0
23858,94.0
13296,200.0
10432,85.0
14954,200.0
20582,150.0
19633,650.0
10792,34.0
9442,249.0
8689,120.0
1847,148.0
3414,105.0
4622,80.0
5162,301.0
25003,44.0
14012,100.0
19717,160.0
12205,75.0
23001,102.0
5957,390.0
25271,425.0
3334,421.0
20234,49.0
13731,98.0
4214,49.0
14182,125.0
23285,100.0
21456,200.0
21676,210.0
15754,100.0
27752,32.0
20006,80.0
22893,550.0
26707,150.0
4142,57.0
24085,108.0
21751,150.0
9137,220.0
14948,50.0
11481,100.0
11391,50.0
27924,120.0
1653,115.0
20255,65.0
26993,80.0
27506,170.0
17226,100.0
2267,200.0
17465,49.0
24153,75.0
4581,650.0
30067,213.0
744,120.0
3038,175.0
15367,240.0
29629,53.0
4474,450.0
13354,164.0
17122,150.0
2618,100.0
5230,70.0
19931,249.0
2406,100.0
11889,85.0
15959,222.0
6151,249.0
6124,160.0
28235,44.0
11376,220.0
14913,135.0
4245,85.0
11551,100.0
5508,309.0
29630,245.0
21810,270.0
28946,32.0
8382,253.0
5167,600.0
23611,80.0
6965,65.0
7371,299.0
22116,75.0
18218,301.0
28899,150.0
1416,133.0
10975,55.0
29920,108.0
27906,351.0
17827,128.0
9041,280.0
25851,94.0
23195,80.0
26363,320.0
9684,20.0
18660,684.0
25532,138.0
29600,61.0
4786,200.0
4545,75.0
26228,89.0
20526,169.0
17224,249.0
14306,200.0
13265,85.0
23680,70.0
28495,301.0
23212,100.0
26009,518.0
17091,140.0
26767,49.0
25376,86.0
15668,395.0
16905,181.0
19067,61.0
15915,249.0
3266,249.0
2056,170.0
29728,119.0
27783,80.0
2429,109.0
25203,185.0
22430,55.0
8327,170.0
18420,71.0
4531,35.0
27656,53.0
2171,120.0
27620,600.0
22974,150.0
8452,44.0
2107,179.0
19522,150.0
16370,70.0
19840,50.0
9563,111.0
8015,57.0
755,111.0
25567,80.0
28016,38.0
11431,65.0
8982,200.0
9411,65.0
13215,49.0
29807,50.0
28684,28.0
14068,44.0
9375,88.0
22094,120.0
5354,301.0
22277,190.0
6947,61.0
17097,80.0
15907,150.0
5619,40.0
23730,200.0
14038,324.0
17248,70.0
765,80.0
14379,100.0
4016,47.0
28919,75.0
11003,63.0
21699,127.0
24405,51.0
20517,70.0
13830,170.0
7476,80.0
19620,351.0
16434,220.0
20202,150.0
215,57.0
19413,61.0
8183,120.0
23120,299.0
6317,170.0
